Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
11/24/2012,20331.41,19556.48,18944.75,18851.36,18849.9,19234.06,19516.07,20436.87,21350.2,22093.1,22726.84,22765.42,22943.13,23070.1,23026.45,22914.56,23869.49,25942.9,26130.68,25632.34,24625.92,23835.51,22579.49,20752.96
11/25/2012,19953.28,19231.23,18750.7,18708.4,18465.93,18535.19,19533.47,19683.95,20706.23,21226.58,21998.73,21865.02,21878.17,21924.62,21861.9,21987.64,23085.54,26076.06,26975.7,26218.31,25126.4,23976.68,22447.93,20589.49
11/26/2012,19948.1,19226.92,18950.18,18963.12,19625.2,21325.07,23085.92,24669.26,25814.85,26436.04,26830.64,26644.5,26805.12,26534.52,26218.46,25982.95,27360.36,29269.69,29597.34,28649.6,27887.61,26322.67,23898.16,21963.86
11/27/2012,20489.21,20187.15,19730.56,19734.19,20185.41,21635.56,24233.75,25373.09,25959.36,26174.24,26481.84,27137.45,26742.86,26674.45,26465.02,26885.64,27603.74,29422.02,30023.9,29004.32,28222.22,26137.75,24028.24,22337.95
11/28/2012,21273.49,20552.14,20137.9,20042.9,20498.96,21753.16,24018.33,25861.62,26498.96,26886.61,27234.57,27638.22,27221.94,27196.22,27013.71,26972.42,27887.16,29928.09,30454.66,29430.93,28522.84,27132.48,24827.9,22779.28
11/29/2012,21094.65,20473.11,20027.48,20001.23,20536.37,21787.47,23810.63,25373.85,26156.8,26768.1,26894.55,26603.5,26844.9,26789.6,26506,26332.51,27001.93,29414.8,30307.24,29140.04,28101.43,26698.76,24850.31,22543.12
11/30/2012,21254.99,20382.79,19884.48,19705.48,20196.21,21598.66,23466.76,25293.21,26193.48,26859.99,27269.77,27637.8,26932.07,27081.51,26480.44,26708.97,27099.53,28859.72,29410.23,28266.77,27971.85,26380.46,24782.99,22738.33
12/1/2012,20922.28,19888.26,19150.3,19046.37,19107.04,19663.09,20255.81,21257.05,22436.28,23170.02,23658.43,23815.65,23747.11,23481.42,23268.87,23255.76,24299.13,26260.84,26617.01,26380.04,25176.39,24414.41,22927.03,21521.99
12/2/2012,20373.87,19413.44,18854.58,18548.23,18557.24,18881.63,19058.93,19930.05,21353.81,21800.37,22522.12,23070.44,22784.4,22971.33,22677.71,22806.31,23975.99,26598.71,27187.8,26494.41,26151.3,24908.35,23308.28,21289.84
12/3/2012,19786.79,19185.61,18815.73,18827.93,19407.04,21078.17,22876.34,25121.41,25573.85,26275.52,26739.69,26341.41,26307.54,26307.41,26043.55,26132.48,27291.11,29420.86,29477.81,29039.22,27925.2,26433.53,24204.84,22155.48
12/4/2012,20419.5,19802.82,19214.68,19466.62,19679.21,21174.92,23263.29,24909.86,25537.9,26118.95,26713.41,26846.93,26487.36,26578.52,26346.03,26254.1,27418.79,29398.01,29548.72,29139.04,27786.11,26475.91,24488.18,22587.73
12/5/2012,20704.85,20319.07,19679.43,19711.78,20226.44,21619.38,23832.73,25495.12,26197.53,26209.88,26872.13,26992.3,26951.18,26949.27,26545.41,26264.79,27573.97,29400.57,29485.26,29013.75,27915.16,26651.65,24796.09,22380.42
12/6/2012,20778.58,19893.16,19396.55,19534.86,19844.45,20993.15,22964.52,24625.26,25296.79,25452.54,25892.6,25966.39,25882.65,25809.76,25445.68,25520.45,26221.2,28470.13,28807.17,28684.65,28013.73,26653.18,24468.42,22385.07
12/7/2012,20538.45,19934.22,19356.23,19517.37,19712.11,20846.35,23230.74,24880.68,25412.7,25778.43,26169.63,25983.55,25856.65,25911.7,25759.06,25408.03,26524.7,28289.71,28862.12,28452.28,27151.95,26112.9,24330.07,21978.58
12/8/2012,20722.42,19988.15,19338.99,19452.2,19192.41,19474.66,20457.86,21472.18,22226.85,23090.66,23568.2,23294.3,23053.75,22838.67,22574.77,22461.37,23929.7,26197.82,26675.93,26586.38,25778.99,24946.79,23363.4,21347.36
12/9/2012,20219.63,19250.07,18675.53,18988.75,18766.09,18477.85,19408.51,20211.71,20757.41,21577.43,22018.69,21926.39,21913.27,21870.55,21765.64,21851.41,23441.76,26394.58,26962.27,26886.21,25951.99,24899.42,23193.4,20964.01
12/10/2012,19469.97,19102.64,18621.13,18985.42,19528.47,20495.74,23015.65,24714.12,24996.39,25680.5,26140.02,25983.63,25879.04,25931.23,25698.65,25476.56,26610,28583.39,29014.89,28985.25,27993.52,26469.21,24159,21617.84
12/11/2012,20441.01,19822.75,19274.45,19572.39,19867.8,21131.37,23831.48,25324.6,26129.3,26625.15,26767.01,27005.36,26866.51,26792.9,26637.51,26556.02,27365.49,29133.44,29662.02,29387.53,28653.34,26798.64,24748.52,22299.48
12/12/2012,20600.92,19856.93,19388.72,19425.23,19665.28,21298.73,24220.45,25660.83,26395.73,26529.88,26868.9,26854.29,26705.17,26633.04,26411.28,26265.33,26902.76,28459.32,29184.29,28999.17,28198.32,26921,24913.32,22265.83
12/13/2012,20603.67,20216.22,19273.22,19615.9,19920.87,21218.49,23884.11,25544.21,25970.46,26741.57,26961.87,26709.78,26770.13,26621.6,26388.61,26253.59,27106.4,29139.25,29934.41,29696.91,28726.13,27390.41,25425.22,23359.01
12/14/2012,21596.25,20798.51,20240.29,20388.31,20791.11,22282.38,25409.98,26637.26,27269.51,26462.77,26658.15,26209.22,25950.37,26168.98,25484.59,25271.36,26523.81,28953.75,29220.73,29117.8,28390.27,26754.13,25421.32,23155.36
12/15/2012,21331.16,20661.07,19936.44,20070.14,19888.56,20505.88,22055.37,23067.93,24195.29,24957.98,24952.88,25179.92,25003.62,24717.09,24361.49,24440.79,25347.4,28372.56,29138.44,28533.18,27958.22,26664.67,24819.17,22491.79
12/16/2012,21346.24,20632.34,20054.06,19855.5,19816.7,20180.14,20399.44,21400.98,21949.97,22530.4,22961.33,22753.41,22817.14,22918.27,22633.95,22598.19,24528,27557.68,27827.56,27691.23,27022.62,25943.22,24175.23,21769.11
12/17/2012,20714.04,19987.79,19544.55,19492.4,20070,21063.22,23988.21,25663.42,26514.63,27013.1,27144.96,27191.06,26964.7,26865.73,26587.25,26488.36,27381.17,30149.14,30016.15,29684.19,28896.29,27816.5,25339.6,22565.46
12/18/2012,21097.84,20716.1,19919.31,20152.36,20422.58,22010.08,25146.99,26777.12,27447.62,27780.03,27285.07,27523.56,27142.35,27006.93,26766.05,26746.62,27695.85,30538.02,30611.58,29908.25,29469.2,27993.36,25457.22,23129.56
12/19/2012,21524.88,20898.89,20415.87,20757.52,21104.55,22372.72,25126.1,26690.32,26829.67,27699.63,27367.17,26899.98,26517.77,26379.22,26470.85,26697.29,27462.66,30168.75,30479.56,30269.68,29195.88,27660.64,25558.42,22986.26
12/20/2012,22278.39,21677.75,20826.09,21179.24,21343.79,22595.29,25463.05,26873.5,27332.66,27256.26,26709.8,26688.86,25931.65,26088.11,26004.71,25915.72,26477.04,29760.65,30617.59,30231.39,29081.55,27617.56,25266.69,22811.01
12/21/2012,21924.49,21392.05,20768.83,21071.79,21511.08,22884.01,25475.37,26863.23,27702.8,27618.76,27076.79,27072.95,26464.16,26137.49,25879.26,25854.84,27023.33,29884.38,30363.52,29737.06,28719.73,27840.49,25956.54,23329.1
12/22/2012,22060.73,21141.66,20513.81,20280.65,20273.75,20923.01,21381.54,22714.93,23382.16,24020.65,23817.02,23467.71,22965.19,22602.63,22524.99,23002.56,24031.61,27569.16,28085.74,27543.56,27087.13,26284,24449.3,22477.11
12/23/2012,21225.69,20363.39,19606.69,19496.24,19478.81,19684.85,19991.68,20680.96,21901.66,22209.67,22466.46,22261.95,22310.51,21947.18,21855.92,22431.55,23507.04,27083.28,27855.29,27412.47,26698.41,25375.23,23811.25,22038.3
12/24/2012,20597.46,19545.41,18945.62,18649.03,18942.7,19706.62,20705.98,21408.78,22480.39,23364.74,23433.4,23395.67,23065.13,22624.33,22485.03,22487.74,23540.55,26607.43,26431.35,25754.95,24710.99,24288.09,22703.32,21342
12/25/2012,20309.65,19696.05,18743.31,18703.05,18407.85,18945.72,19666.42,20081.39,20717.67,21314.08,21589.93,21380.52,21204.07,20957.99,20721.53,21067.72,21826.37,24549.21,24910.33,24707.96,24095.43,23267.49,21930.77,20378.24
12/26/2012,20078.46,19345.29,18813.04,18737.37,19272.5,20478.32,22325.32,23659.74,24730.28,24880.52,25409.96,25309.05,24989.98,24830.02,24729.11,24534.87,25743.5,28770.44,28886.69,28297.47,27656.45,26186.58,24193.29,21815.75
12/27/2012,20957.2,20276.1,19730.25,20018.94,20156.93,21106.36,23690.67,24779.48,25380.06,25469.26,25461.29,25235.6,24836.04,24438.29,24378.22,24255.78,25402.12,28777.86,29116.21,28325.61,27602.07,26434.62,24422.36,22118.77
12/28/2012,20632.3,19935.78,19374.95,19677.46,19961.05,21275.3,23263.05,24697.57,24918.45,24898.58,25107.57,24607.07,24226.57,23964.24,23713.59,23653.88,25127.69,27924.59,28225.24,27395.3,26586.29,25337.82,23583.97,21615.9
12/29/2012,20655.43,20224.61,19454.47,19548.56,19334.74,19851.29,20519.58,21220.48,22331.23,22845.25,22816.59,22321.65,22000.61,21670.61,21245.67,21682.45,23129.62,26010.95,26339.65,26265.54,25638.61,24438.41,22936.59,21487.72
12/30/2012,20999.54,20202.55,19422.71,19404.43,19418.97,19835.34,20310.58,20953.64,21841.01,22481.9,22483.56,22108.59,21926.15,21518.13,21507.41,22007.35,23230.59,26689.86,27167.9,26830.81,26001.22,25124.84,23077.61,21532.03
12/31/2012,20911.97,20158.38,19663.7,19771.26,20127.99,21152.94,23130.4,24166.06,24571.3,25117.61,24903.2,24346.58,23922.25,23590.82,23739.51,23646.76,24768.28,27993.39,29064.54,28632.37,27365.85,26279.77,24337.93,22996.89
